"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2022,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2023,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.3,
2024,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2025,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2005,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2006,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2007,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2008,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2009,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2010,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2011,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2012,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2013,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2014,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2015,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2016,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2017,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2018,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2019,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2020,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2021,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2022,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2023,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2024,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2025,"SI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2005,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2006,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2007,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2008,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2009,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2010,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2011,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2012,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2013,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2014,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2015,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2016,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2017,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2018,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2019,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2020,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2021,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.2,
2022,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2023,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.2,
2024,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2025,"SK","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
1996,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1997,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1998,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1999,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2000,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2001,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2004,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,"b"
2005,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2006,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2007,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2008,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2009,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2010,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2011,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2012,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2013,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2014,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2015,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2016,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2017,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2018,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2019,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2020,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2021,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2022,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2023,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2024,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2025,"FI","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2004,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2005,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2006,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2007,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2008,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,"b"
2009,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2010,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2011,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2012,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2013,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2014,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2015,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2016,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2017,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2018,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2019,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2020,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2021,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2022,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2023,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2024,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2025,"SE","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2004,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2005,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2006,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2007,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2008,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2009,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.9,
2010,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2011,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2012,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2013,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2014,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2015,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2016,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2017,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2018,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2019,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2020,"IS","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2003,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2004,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2005,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2006,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2007,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2008,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2009,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2010,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2011,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2012,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2013,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2014,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2015,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2016,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2017,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2018,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2019,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2020,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2021,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,"b"
2022,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2023,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,"b"
2024,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2025,"NO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2007,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2008,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2009,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2010,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2011,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2012,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2013,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2014,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,"b"
2015,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2016,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2017,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2018,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2019,"CH","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
