"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
1997,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",8607,
1998,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",9145,
1999,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",9242,
2000,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10126,
2001,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10553,
2003,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",11790,"b"
2004,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",11916,
2005,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",12367,
2006,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",12842,
2007,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",13100,
2008,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",14058,
2009,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",14346,
2010,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",14648,
2011,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",13496,
2012,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",11462,
2013,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10103,
2014,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",9932,
2015,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10105,
2016,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10415,
2017,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10382,
2018,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",10518,
2019,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",11268,
2020,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",11647,
2021,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",11352,
2022,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",12283,
2023,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",12863,
2024,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",13927,
2025,"EL","PPS","TC","D6","Sixth decile","Top cut-off point","Purchasing power standard (PPS)",15338,
1995,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
1996,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
1997,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
1998,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
1999,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
2000,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
2001,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
2003,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.1,"b"
2004,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2005,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.1,
2006,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
2007,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9,
2008,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.2,
2009,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.1,
2010,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.2,
2011,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2012,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.5,
2013,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.5,
2014,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2015,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2016,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.2,
2017,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2018,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2019,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.4,
2020,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.4,
2021,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.4,
2022,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.4,
2023,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2024,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
2025,"EL","EUR","SHARE","D6","Sixth decile","Share of national equivalised income","Euro",9.3,
1995,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
1996,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
1997,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
1998,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
1999,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
2000,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
2001,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
2003,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.1,"b"
2004,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2005,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.1,
2006,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
2007,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9,
2008,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.2,
2009,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.1,
2010,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.2,
2011,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2012,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.5,
2013,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.5,
2014,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2015,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2016,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.2,
2017,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2018,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2019,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.4,
2020,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.4,
2021,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.4,
2022,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.4,
2023,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2024,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
2025,"EL","NAC","SHARE","D6","Sixth decile","Share of national equivalised income","National currency",9.3,
1995,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
1996,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
1997,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
1998,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
1999,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
2000,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
2001,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
2003,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.1,"b"
2004,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2005,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.1,
2006,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
2007,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9,
2008,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.2,
2009,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.1,
2010,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.2,
2011,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2012,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.5,
2013,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.5,
2014,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2015,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2016,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.2,
2017,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2018,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2019,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.4,
2020,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.4,
2021,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.4,
2022,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.4,
2023,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2024,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
2025,"EL","PPS","SHARE","D6","Sixth decile","Share of national equivalised income","Purchasing power standard (PPS)",9.3,
1995,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",7138,
1996,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",7547,
1997,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",8143,
1998,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",8982,
1999,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",8639,
2000,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",9514,
2001,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",9754,
2003,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",11042,"b"
2004,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",12095,
2005,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",12833,
2006,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",13192,
2007,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",13675,
2008,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",14398,
2009,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",15240,
2010,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",15822,
2011,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",14600,
2012,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",12399,
2013,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10735,
2014,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10147,
2015,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10070,
2016,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10117,
2017,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10180,
2018,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10333,
2019,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",10886,
2020,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",11568,
2021,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",11506,
2022,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",12383,
2023,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",12910,
2024,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",13783,
2025,"EL","EUR","TC","D7","Seventh decile","Top cut-off point","Euro",14818,
