"time","geo","age","sex","income","unit","statinfo","statinfo_label","unit_label","income_label","sex_label","age_label","value","flag"
2018,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",272,
2019,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",272,
2020,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",281,
2021,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",300,
2022,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",292,
2023,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",266,
2024,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",251,
2025,"EL","Y_GE65","M","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Males","65 years or over",227,
2003,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1441,
2004,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1484,
2005,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1469,
2006,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1461,
2007,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1466,
2008,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1449,
2009,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1433,
2010,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1408,
2011,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1414,
2012,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1370,
2014,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1420,
2015,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1467,
2016,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1488,
2017,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1445,
2018,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1370,
2019,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1355,
2020,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1341,
2021,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1301,
2022,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1303,
2023,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1205,
2024,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1156,
2025,"EL","TOTAL","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Total",1134,
2003,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",253,
2004,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",288,
2005,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",274,
2006,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",269,
2007,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",260,
2008,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",246,
2009,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",223,
2010,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",242,
2011,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",249,
2012,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",232,
2014,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",237,
2015,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",236,
2016,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",234,
2017,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",223,
2018,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",207,
2019,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",198,
2020,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",199,
2021,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",190,
2022,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",200,
2023,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",158,
2024,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",137,
2025,"EL","Y_LT18","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","Less than 18 years",134,
2003,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1023,
2004,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1036,
2005,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1037,
2006,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1056,
2007,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1050,
2008,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1047,
2009,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1042,
2010,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",1018,
2011,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",995,
2012,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",896,
2014,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",942,
2015,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",968,
2016,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",983,
2017,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",948,
2018,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",905,
2019,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",897,
2020,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",866,
2021,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",842,
2022,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",835,
2023,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",803,
2024,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",792,
2025,"EL","Y18-64","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","From 18 to 64 years",808,
2003,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",179,
2004,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",170,
2005,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",170,
2006,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",145,
2007,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",166,
2008,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",169,
2009,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",174,
2010,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",155,
2011,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",176,
2012,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",245,
2014,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",249,
2015,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",269,
2016,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",280,
2017,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",281,
2018,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",266,
2019,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",266,
2020,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",283,
2021,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",277,
2022,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",274,
2023,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",249,
2024,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",233,
2025,"EL","Y_GE65","F","PC_GE140","THS_PER","MED","Median","Thousand persons","140 percent or over","Females","65 years or over",199,
2003,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2526,
2004,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2585,
2005,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2581,
2006,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2540,
2007,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2575,
2008,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2546,
2009,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2486,
2010,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2464,
2011,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2454,
2012,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2349,
2014,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2449,
2015,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2448,
2016,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2523,
2017,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2410,
2018,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2271,
2019,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2259,
2020,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2247,
2021,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2262,
2022,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2143,
2023,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",2000,
2024,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",1925,
2025,"EL","TOTAL","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Total",1814,
2003,"EL","Y_LT18","T","PC_GE150","THS_PER","MED","Median","Thousand persons","150 percent or over","Total","Less than 18 years",462,
