"time","geo","unit","hhcomp","rskpovth","statinfo","statinfo_label","rskpovth_label","hhcomp_label","unit_label","value","flag"
2008,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",7.9,
2009,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",7.5,
2010,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",9,
2011,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",9.4,
2012,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",14.5,
2013,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",15.8,
2014,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",13.4,
2015,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",13,
2016,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",12.7,
2017,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",11,
2018,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",9.8,
2019,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",9.3,
2020,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",9.2,
2021,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",10.4,
2022,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",8.1,
2023,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",7.7,
2024,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",7.8,
2025,"EL","PC","DCH","B_40","MED_EI","Median equivalised income","Below 40%","Household with dependent children","Percentage",8,
2015,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",413,
2016,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",448,
2017,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",426,
2018,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",356,
2019,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",314,
2020,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",304,
2021,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",336,
2022,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",295,
2023,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",295,
2024,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",334,
2025,"EL","THS_PER","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Thousand persons",307,
1995,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",13,
1996,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",11,
1997,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",13,
1998,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",12,
1999,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",11,
2000,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",10,
2001,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",11,
2003,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",8.9,"b"
2004,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",8.3,
2005,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",7.4,
2006,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.8,
2007,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.1,
2008,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.6,
2009,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.7,
2010,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.7,
2011,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.8,
2012,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.8,
2013,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",7,
2014,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",7.7,
2015,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",7.4,
2016,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",8,
2017,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",7.6,
2018,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.5,
2019,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.7,
2020,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.5,
2021,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.3,
2022,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.4,
2023,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.4,
2024,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",6.1,
2025,"EL","PC","NDCH","B_40","MED_EI","Median equivalised income","Below 40%","Household without dependent children","Percentage",5.6,
1995,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",13,
1996,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",11,
1997,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",13,
1998,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",15,
1999,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",14,
2000,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",14,
2001,"EL","PC","A1_LT64","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 64 years","Percentage",13,
2015,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",83,
2016,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",76,
2017,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",70,
2018,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",65,
2019,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",53,
2020,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",67,
2021,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",76,
2022,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",64,
2023,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",95,
2024,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",98,
2025,"EL","THS_PER","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Thousand persons",88,
2003,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",9.9,"b"
2004,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",12.5,
2005,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",8.7,
2006,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",6.1,
2007,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",8.4,
2008,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",8.3,
2009,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",8.7,
2010,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",8.7,
2011,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",11.8,
2012,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",11.9,
2013,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",12.5,
2014,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",10.3,
2015,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",15.2,
2016,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",14.4,
2017,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",13.8,
2018,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",13,
2019,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",10.5,
2020,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",13.5,
2021,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",15.3,
2022,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",13.2,
2023,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",13.5,
2024,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",13.9,
2025,"EL","PC","A1_LT65","B_40","MED_EI","Median equivalised income","Below 40%","One adult younger than 65 years","Percentage",12.9,
2015,"EL","THS_PER","A1_GE65","B_40","MED_EI","Median equivalised income","Below 40%","One adult 65 years or over","Thousand persons",12,
