"time","geo","unit","statinfo","sex","age","age_label","sex_label","statinfo_label","unit_label","value","flag"
2014,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",8947,
2015,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",8688,
2016,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",8667,
2017,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",8794,
2018,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",9052,
2019,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",9416,
2020,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",10023,
2021,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",9915,
2022,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",10911,
2023,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",11700,
2024,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",12659,
2025,"EL","EUR","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Euro",13749,
1995,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",5505,
1996,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",6040,
1997,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",6728,
1998,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",7470,
1999,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",7782,
2000,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",8157,
2001,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",8631,
2003,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",10004,"b"
2004,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",10571,
2005,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",11552,
2006,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",12105,
2007,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",12500,
2008,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",13124,
2009,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",13922,
2010,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",14380,
2011,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",13012,
2012,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",10635,
2013,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",9279,
2014,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",8947,
2015,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",8688,
2016,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",8667,
2017,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",8794,
2018,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",9052,
2019,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",9416,
2020,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",10023,
2021,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",9915,
2022,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",10911,
2023,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",11700,
2024,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",12659,
2025,"EL","NAC","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","National currency",13749,
1995,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",8281,
1996,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",8598,
1997,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",9204,
1998,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",9820,
1999,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",9883,
2000,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10737,
2001,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",11017,
2003,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",12476,"b"
2004,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",12309,
2005,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",13188,
2006,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",13717,
2007,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",14037,
2008,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",14621,
2009,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",15291,
2010,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",15144,
2011,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",13773,
2012,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",11250,
2013,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10027,
2014,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10105,
2015,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10170,
2016,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10455,
2017,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10455,
2018,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",10642,
2019,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",11220,
2020,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",11614,
2021,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",11235,
2022,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",12425,
2023,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",13259,
2024,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",14510,
2025,"EL","PPS","MEAN_EI","T","Y_LT65","Less than 65 years","Total","Mean equivalised income","Purchasing power standard (PPS)",15995,
1995,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",5479,
1996,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",5642,
1997,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",6254,
1998,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",6802,
1999,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",6717,
2000,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7268,
2001,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7485,
2003,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",8525,"b"
2004,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",9210,
2005,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",9867,
2006,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",10260,
2007,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",10571,
2008,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",11353,
2009,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",11880,
2010,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",12553,
2011,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",11428,
2012,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",9491,
2013,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",8214,
2014,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7680,
2015,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7423,
2016,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7333,
2017,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7525,
2018,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",7835,
2019,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",8200,
2020,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",8777,
2021,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",8747,
2022,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",9624,
2023,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",10194,
2024,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",11060,
2025,"EL","EUR","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","Euro",12050,
1995,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",4687,
1996,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",5078,
1997,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",5676,
1998,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",6250,
1999,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",6598,
2000,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7033,
2001,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7485,
2003,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",8525,"b"
2004,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",9210,
2005,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",9867,
2006,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",10260,
2007,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",10571,
2008,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",11353,
2009,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",11880,
2010,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",12553,
2011,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",11428,
2012,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",9491,
2013,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",8214,
2014,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7680,
2015,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7423,
2016,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7333,
2017,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7525,
2018,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",7835,
2019,"EL","NAC","MED_EI","T","Y_LT65","Less than 65 years","Total","Median equivalised income","National currency",8200,
